"","NCT_num","pubmed","PMID"
"3578","NCT04856267","https://pubmed.ncbi.nlm.nih.gov/9578896/","9578896"
"3579","NCT04856267","https://pubmed.ncbi.nlm.nih.gov/25447844/","25447844"
"3580","NCT04856267","https://pubmed.ncbi.nlm.nih.gov/6317729/","6317729"
"3581","NCT04856267","https://pubmed.ncbi.nlm.nih.gov/23489983/","23489983"
"3582","NCT04856267","https://pubmed.ncbi.nlm.nih.gov/24121001/","24121001"
"3583","NCT04856267","https://pubmed.ncbi.nlm.nih.gov/27513652/","27513652"
"3584","NCT04856267","https://pubmed.ncbi.nlm.nih.gov/18534360/","18534360"
"3585","NCT04856267","https://pubmed.ncbi.nlm.nih.gov/28705875/","28705875"
"3586","NCT04856267","https://pubmed.ncbi.nlm.nih.gov/25549725/","25549725"
"3587","NCT04301791","https://pubmed.ncbi.nlm.nih.gov/10511607/","10511607"
"3588","NCT04301791","https://pubmed.ncbi.nlm.nih.gov/12947457/","12947457"
"3589","NCT04301791","https://pubmed.ncbi.nlm.nih.gov/15030962/","15030962"
"3590","NCT04301791","https://pubmed.ncbi.nlm.nih.gov/78007/","78007"
"3591","NCT04301791","https://pubmed.ncbi.nlm.nih.gov/21453507/","21453507"
"3592","NCT04301791","https://pubmed.ncbi.nlm.nih.gov/25804317/","25804317"
"3593","NCT04301791","https://pubmed.ncbi.nlm.nih.gov/20581732/","20581732"
"3594","NCT04301791","https://pubmed.ncbi.nlm.nih.gov/12541154/","12541154"
"3595","NCT04301791","https://pubmed.ncbi.nlm.nih.gov/25034475/","25034475"
"3596","NCT04301791","https://pubmed.ncbi.nlm.nih.gov/22564954/","22564954"
"3597","NCT04301791","https://pubmed.ncbi.nlm.nih.gov/21556200/","21556200"
"3598","NCT04301791","https://pubmed.ncbi.nlm.nih.gov/23848094/","23848094"
"3599","NCT04301791","https://pubmed.ncbi.nlm.nih.gov/19851094/","19851094"
"3600","NCT04301791","https://pubmed.ncbi.nlm.nih.gov/21872433/","21872433"
"3601","NCT04598932","https://pubmed.ncbi.nlm.nih.gov/22159012/","22159012"
"3602","NCT04598932","https://pubmed.ncbi.nlm.nih.gov/23361513/","23361513"
"3603","NCT04598932","https://pubmed.ncbi.nlm.nih.gov/24938517/","24938517"
"3604","NCT04598932","https://pubmed.ncbi.nlm.nih.gov/25611213/","25611213"
"3605","NCT04598932","https://pubmed.ncbi.nlm.nih.gov/31710374/","31710374"
"3606","NCT04598932","https://pubmed.ncbi.nlm.nih.gov/30984983/","30984983"
"3607","NCT04598932","https://pubmed.ncbi.nlm.nih.gov/28586502/","28586502"
"3608","NCT05039333","https://pubmed.ncbi.nlm.nih.gov/23207683/","23207683"
"3609","NCT05039333","https://pubmed.ncbi.nlm.nih.gov/23285539/","23285539"
"3610","NCT05039333","https://pubmed.ncbi.nlm.nih.gov/26697510/","26697510"
"3611","NCT05039333","https://pubmed.ncbi.nlm.nih.gov/25225531/","25225531"
"3612","NCT05039333","https://pubmed.ncbi.nlm.nih.gov/31506884/","31506884"
"3613","NCT05039333","https://pubmed.ncbi.nlm.nih.gov/24579117/","24579117"
"3614","NCT05039333","https://pubmed.ncbi.nlm.nih.gov/24505641/","24505641"
"3615","NCT05013346","https://pubmed.ncbi.nlm.nih.gov/30655379/","30655379"
"3616","NCT04626492","https://pubmed.ncbi.nlm.nih.gov/28642059/","28642059"
"3617","NCT04626492","https://pubmed.ncbi.nlm.nih.gov/32207804/","32207804"
"3618","NCT04626492","https://pubmed.ncbi.nlm.nih.gov/21440669/","21440669"
"3619","NCT04626492","https://pubmed.ncbi.nlm.nih.gov/22343514/","22343514"
"3620","NCT04626492","https://pubmed.ncbi.nlm.nih.gov/30380170/","30380170"
"3621","NCT04626492","https://pubmed.ncbi.nlm.nih.gov/12883497/","12883497"
"3622","NCT04626492","https://pubmed.ncbi.nlm.nih.gov/26435270/","26435270"
"3623","NCT04626492","https://pubmed.ncbi.nlm.nih.gov/30443702/","30443702"
"3624","NCT04626492","https://pubmed.ncbi.nlm.nih.gov/29722568/","29722568"
"3625","NCT04626492","https://pubmed.ncbi.nlm.nih.gov/25305349/","25305349"
"3626","NCT04626492","https://pubmed.ncbi.nlm.nih.gov/26707910/","26707910"
"3627","NCT04626492","https://pubmed.ncbi.nlm.nih.gov/25991478/","25991478"
"3628","NCT04626492","https://pubmed.ncbi.nlm.nih.gov/31338650/","31338650"
"3629","NCT04626492","https://pubmed.ncbi.nlm.nih.gov/31875241/","31875241"
"3630","NCT04626492","https://pubmed.ncbi.nlm.nih.gov/31965579/","31965579"
"3631","NCT03354416","https://pubmed.ncbi.nlm.nih.gov/27088600/","27088600"
"3632","NCT03354416","https://pubmed.ncbi.nlm.nih.gov/25525604/","25525604"
"3633","NCT03354416","https://pubmed.ncbi.nlm.nih.gov/27998677/","27998677"
"3634","NCT04374071","https://pubmed.ncbi.nlm.nih.gov/32427279/","32427279"
"3635","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/17111198/","17111198"
"3636","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/17492403/","17492403"
"3637","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/16650886/","16650886"
"3638","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/19054318/","19054318"
"3639","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/18832914/","18832914"
"3640","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/19032759/","19032759"
"3641","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/18556107/","18556107"
"3642","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/19158216/","19158216"
"3643","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/25722531/","25722531"
"3644","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/23406538/","23406538"
"3645","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/9351378/","9351378"
"3646","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/11044420/","11044420"
"3647","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/11104738/","11104738"
"3648","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/9459314/","9459314"
"3649","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/9588412/","9588412"
"3650","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/7657802/","7657802"
"3651","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/12771003/","12771003"
"3652","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/11586953/","11586953"
"3653","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/12706919/","12706919"
"3654","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/12460871/","12460871"
"3655","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/14960742/","14960742"
"3656","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/9887164/","9887164"
"3657","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/7880233/","7880233"
"3658","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/2296885/","2296885"
"3659","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/17159006/","17159006"
"3660","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/17159010/","17159010"
"3661","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/17062957/","17062957"
"3662","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/16564781/","16564781"
"3663","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/15353491/","15353491"
"3664","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/35669474/","35669474"
"3665","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/34649504/","34649504"
"3666","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/34237166/","34237166"
"3667","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/19809305/","19809305"
"3668","NCT00521976","https://pubmed.ncbi.nlm.nih.gov/19718477/","19718477"
"3669","NCT01185587","https://pubmed.ncbi.nlm.nih.gov/24703920/","24703920"
"3670","NCT02641262","https://pubmed.ncbi.nlm.nih.gov/34930741/","34930741"
"3671","NCT02641262","https://pubmed.ncbi.nlm.nih.gov/31783791/","31783791"
"3672","NCT04989179","https://pubmed.ncbi.nlm.nih.gov/29966772/","29966772"
"3673","NCT04989179","https://pubmed.ncbi.nlm.nih.gov/28133848/","28133848"
"3674","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/21890053/","21890053"
"3675","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/15121517/","15121517"
"3676","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/12117648/","12117648"
"3677","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/12782501/","12782501"
"3678","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/14582477/","14582477"
"3679","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/23613120/","23613120"
"3680","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/17986697/","17986697"
"3681","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/19110358/","19110358"
"3682","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/23727170/","23727170"
"3683","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/15496621/","15496621"
"3684","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/14676145/","14676145"
"3685","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/10444036/","10444036"
"3686","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/20458016/","20458016"
"3687","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/17638927/","17638927"
"3688","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/15385656/","15385656"
"3689","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/21289597/","21289597"
"3690","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/2521199/","2521199"
"3691","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/16097361/","16097361"
"3692","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/18032533/","18032533"
"3693","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/15956113/","15956113"
"3694","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/23179748/","23179748"
"3695","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/17063179/","17063179"
"3696","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/10984338/","10984338"
"3697","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/23703822/","23703822"
"3698","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/21691937/","21691937"
"3699","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/11012884/","11012884"
"3700","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/11023933/","11023933"
"3701","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/12517230/","12517230"
"3702","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/19808325/","19808325"
"3703","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/19619696/","19619696"
"3704","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/14741042/","14741042"
"3705","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/11951014/","11951014"
"3706","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/2044253/","2044253"
"3707","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/11440492/","11440492"
"3708","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/19834105/","19834105"
"3709","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/19414839/","19414839"
"3710","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/22570462/","22570462"
"3711","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/2936235/","2936235"
"3712","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/15182604/","15182604"
"3713","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/12876133/","12876133"
"3714","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/9887164/","9887164"
"3715","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/15309205/","15309205"
"3716","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/11583743/","11583743"
"3717","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/12551878/","12551878"
"3718","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/21078811/","21078811"
"3719","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/21139111/","21139111"
"3720","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/15582310/","15582310"
"3721","NCT02246101","https://pubmed.ncbi.nlm.nih.gov/16614356/","16614356"
"3722","NCT05060562","https://pubmed.ncbi.nlm.nih.gov/32644129/","32644129"
"3723","NCT05060562","https://pubmed.ncbi.nlm.nih.gov/33428867/","33428867"
"3724","NCT05060562","https://pubmed.ncbi.nlm.nih.gov/32449782/","32449782"
"3725","NCT05060562","https://pubmed.ncbi.nlm.nih.gov/15860716/","15860716"
"3726","NCT05060562","https://pubmed.ncbi.nlm.nih.gov/20008700/","20008700"
"3727","NCT05060562","https://pubmed.ncbi.nlm.nih.gov/30605995/","30605995"
"3728","NCT05060562","https://pubmed.ncbi.nlm.nih.gov/21435231/","21435231"
"3729","NCT05060562","https://pubmed.ncbi.nlm.nih.gov/32784198/","32784198"
"3730","NCT05060562","https://pubmed.ncbi.nlm.nih.gov/33483331/","33483331"
"3731","NCT05060562","https://pubmed.ncbi.nlm.nih.gov/33450302/","33450302"
"3732","NCT05060562","https://pubmed.ncbi.nlm.nih.gov/33306721/","33306721"
"3733","NCT00767130","https://pubmed.ncbi.nlm.nih.gov/17600820/","17600820"
"3734","NCT00767130","https://pubmed.ncbi.nlm.nih.gov/16296949/","16296949"
"3735","NCT00767130","https://pubmed.ncbi.nlm.nih.gov/27514463/","27514463"
"3736","NCT00767130","https://pubmed.ncbi.nlm.nih.gov/21868014/","21868014"
"3737","NCT03560661","https://pubmed.ncbi.nlm.nih.gov/33639779/","33639779"
"3738","NCT02591940","https://pubmed.ncbi.nlm.nih.gov/33591212/","33591212"
"3739","NCT02591940","https://pubmed.ncbi.nlm.nih.gov/31131388/","31131388"
"3740","NCT02591940","https://pubmed.ncbi.nlm.nih.gov/28081162/","28081162"
"3741","NCT04145726","https://pubmed.ncbi.nlm.nih.gov/27720368/","27720368"
"3742","NCT04145726","https://pubmed.ncbi.nlm.nih.gov/27918777/","27918777"
"3743","NCT04145726","https://pubmed.ncbi.nlm.nih.gov/17959592/","17959592"
"3744","NCT04145726","https://pubmed.ncbi.nlm.nih.gov/21843340/","21843340"
"3745","NCT04145726","https://pubmed.ncbi.nlm.nih.gov/16129869/","16129869"
"3746","NCT04145726","https://pubmed.ncbi.nlm.nih.gov/19730176/","19730176"
"3747","NCT04145726","https://pubmed.ncbi.nlm.nih.gov/11253156/","11253156"
"3748","NCT04145726","https://pubmed.ncbi.nlm.nih.gov/20627611/","20627611"
"3749","NCT04145726","https://pubmed.ncbi.nlm.nih.gov/31304801/","31304801"
"3750","NCT04145726","https://pubmed.ncbi.nlm.nih.gov/21378017/","21378017"
"3751","NCT03585153","https://pubmed.ncbi.nlm.nih.gov/30552135/","30552135"
"3752","NCT03585153","https://pubmed.ncbi.nlm.nih.gov/32179809/","32179809"
"3753","NCT03062878","https://pubmed.ncbi.nlm.nih.gov/21689398/","21689398"
"3754","NCT03062878","https://pubmed.ncbi.nlm.nih.gov/22456863/","22456863"
"3755","NCT03062878","https://pubmed.ncbi.nlm.nih.gov/19901105/","19901105"
"3756","NCT03062878","https://pubmed.ncbi.nlm.nih.gov/14518612/","14518612"
"3757","NCT03062878","https://pubmed.ncbi.nlm.nih.gov/28174169/","28174169"
"3758","NCT03062878","https://pubmed.ncbi.nlm.nih.gov/26807572/","26807572"
"3759","NCT04936438","https://pubmed.ncbi.nlm.nih.gov/33580772/","33580772"
"3760","NCT04936438","https://pubmed.ncbi.nlm.nih.gov/33032237/","33032237"
"3761","NCT04936438","https://pubmed.ncbi.nlm.nih.gov/33838040/","33838040"
"3762","NCT04936438","https://pubmed.ncbi.nlm.nih.gov/29980052/","29980052"
"3763","NCT04936438","https://pubmed.ncbi.nlm.nih.gov/29103665/","29103665"
"3764","NCT04936438","https://pubmed.ncbi.nlm.nih.gov/28979897/","28979897"
"3765","NCT04936438","https://pubmed.ncbi.nlm.nih.gov/35862141/","35862141"
"3766","NCT03558802","https://pubmed.ncbi.nlm.nih.gov/35876473/","35876473"
"3767","NCT04612569","https://pubmed.ncbi.nlm.nih.gov/22504191/","22504191"
"3768","NCT04612569","https://pubmed.ncbi.nlm.nih.gov/31585495/","31585495"
"3769","NCT04612569","https://pubmed.ncbi.nlm.nih.gov/28115491/","28115491"
"3770","NCT04612569","https://pubmed.ncbi.nlm.nih.gov/28371160/","28371160"
"3771","NCT04612569","https://pubmed.ncbi.nlm.nih.gov/31620393/","31620393"
"3772","NCT05174468","https://pubmed.ncbi.nlm.nih.gov/21296855/","21296855"
"3773","NCT05174468","https://pubmed.ncbi.nlm.nih.gov/22621865/","22621865"
"3774","NCT05174468","https://pubmed.ncbi.nlm.nih.gov/28709937/","28709937"
"3775","NCT05174468","https://pubmed.ncbi.nlm.nih.gov/21808098/","21808098"
"3776","NCT05174468","https://pubmed.ncbi.nlm.nih.gov/24844251/","24844251"
"3777","NCT04679961","https://pubmed.ncbi.nlm.nih.gov/30528311/","30528311"
"3778","NCT04679961","https://pubmed.ncbi.nlm.nih.gov/30528310/","30528310"
"3779","NCT04679961","https://pubmed.ncbi.nlm.nih.gov/30353716/","30353716"
"3780","NCT04679961","https://pubmed.ncbi.nlm.nih.gov/30940575/","30940575"
"3781","NCT04679961","https://pubmed.ncbi.nlm.nih.gov/25401013/","25401013"
"3782","NCT04679961","https://pubmed.ncbi.nlm.nih.gov/28300273/","28300273"
"3783","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/27844455/","27844455"
"3784","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/31113373/","31113373"
"3785","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/27389092/","27389092"
"3786","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/28179394/","28179394"
"3787","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/30529470/","30529470"
"3788","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/27654831/","27654831"
"3789","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/28446645/","28446645"
"3790","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/29357833/","29357833"
"3791","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/2250767/","2250767"
"3792","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/29691490/","29691490"
"3793","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/29616494/","29616494"
"3794","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/28990418/","28990418"
"3795","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/30771365/","30771365"
"3796","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/29470314/","29470314"
"3797","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/29930110/","29930110"
"3798","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/23511443/","23511443"
"3799","NCT04503083","https://pubmed.ncbi.nlm.nih.gov/26501962/","26501962"
"3800","NCT03992521","https://pubmed.ncbi.nlm.nih.gov/27571261/","27571261"
"3801","NCT03992521","https://pubmed.ncbi.nlm.nih.gov/30410101/","30410101"
"3802","NCT03992521","https://pubmed.ncbi.nlm.nih.gov/27328849/","27328849"
"3803","NCT03992521","https://pubmed.ncbi.nlm.nih.gov/26813759/","26813759"
"3804","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/28394805/","28394805"
"3805","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/28664741/","28664741"
"3806","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/28682961/","28682961"
"3807","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/28682970/","28682970"
"3808","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/29408460/","29408460"
"3809","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/11866278/","11866278"
"3810","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/15139501/","15139501"
"3811","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/26603727/","26603727"
"3812","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/24646420/","24646420"
"3813","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/18090990/","18090990"
"3814","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/22929759/","22929759"
"3815","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/22000604/","22000604"
"3816","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/29636555/","29636555"
"3817","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/2756980/","2756980"
"3818","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/25940976/","25940976"
"3819","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/32391365/","32391365"
"3820","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/31254502/","31254502"
"3821","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/22361864/","22361864"
"3822","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/33034406/","33034406"
"3823","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/20629976/","20629976"
"3824","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/28191884/","28191884"
"3825","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/30467977/","30467977"
"3826","NCT05185609","https://pubmed.ncbi.nlm.nih.gov/28982144/","28982144"
"3827","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/19041674/","19041674"
"3828","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/18679788/","18679788"
"3829","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/18058218/","18058218"
"3830","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/19105073/","19105073"
"3831","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/22018901/","22018901"
"3832","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/21425948/","21425948"
"3833","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/21782477/","21782477"
"3834","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/21414839/","21414839"
"3835","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/20863661/","20863661"
"3836","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/20656430/","20656430"
"3837","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/20577795/","20577795"
"3838","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/20487034/","20487034"
"3839","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/20395171/","20395171"
"3840","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/19836911/","19836911"
"3841","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/19473946/","19473946"
"3842","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/19362072/","19362072"
"3843","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/27113076/","27113076"
"3844","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/27287665/","27287665"
"3845","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/27417062/","27417062"
"3846","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/26970516/","26970516"
"3847","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/26384756/","26384756"
"3848","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/26146459/","26146459"
"3849","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/25968099/","25968099"
"3850","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/25937458/","25937458"
"3851","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/25566015/","25566015"
"3852","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/25455340/","25455340"
"3853","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/25359158/","25359158"
"3854","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/25042348/","25042348"
"3855","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/24904402/","24904402"
"3856","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/24854723/","24854723"
"3857","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/24582907/","24582907"
"3858","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/24534760/","24534760"
"3859","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/24386250/","24386250"
"3860","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/23792072/","23792072"
"3861","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/23545237/","23545237"
"3862","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/27965619/","27965619"
"3863","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/28576731/","28576731"
"3864","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/28286918/","28286918"
"3865","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/28278203/","28278203"
"3866","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/27826221/","27826221"
"3867","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/28931825/","28931825"
"3868","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/29081422/","29081422"
"3869","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/29580903/","29580903"
"3870","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/29633248/","29633248"
"3871","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/29994761/","29994761"
"3872","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/29922140/","29922140"
"3873","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/30056318/","30056318"
"3874","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/30174594/","30174594"
"3875","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/30291582/","30291582"
"3876","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/30651072/","30651072"
"3877","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/30626318/","30626318"
"3878","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/30529596/","30529596"
"3879","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/30618690/","30618690"
"3880","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/32096905/","32096905"
"3881","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/32038453/","32038453"
"3882","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/31865139/","31865139"
"3883","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/31338058/","31338058"
"3884","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/32410947/","32410947"
"3885","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/32296318/","32296318"
"3886","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/32954294/","32954294"
"3887","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/33975080/","33975080"
"3888","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/33713889/","33713889"
"3889","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/37190628/","37190628"
"3890","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/36137963/","36137963"
"3891","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/36845071/","36845071"
"3892","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/36814434/","36814434"
"3893","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/35431837/","35431837"
"3894","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/35309504/","35309504"
"3895","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/34246893/","34246893"
"3896","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/33995250/","33995250"
"3897","NCT00600717","https://pubmed.ncbi.nlm.nih.gov/27090418/","27090418"
"3898","NCT04950218","https://pubmed.ncbi.nlm.nih.gov/19479122/","19479122"
"3899","NCT04950218","https://pubmed.ncbi.nlm.nih.gov/18331320/","18331320"
"3900","NCT04950218","https://pubmed.ncbi.nlm.nih.gov/18216477/","18216477"
"3901","NCT04950218","https://pubmed.ncbi.nlm.nih.gov/17553036/","17553036"
"3902","NCT04950218","https://pubmed.ncbi.nlm.nih.gov/7751469/","7751469"
